Flag,Azimuth,Channel,Distance,Intensity,Vertical_Angle,Horizontal_Angle,Points_X,Points_Y,Points_Z
ffee,299.04,18,1.824,93,4,299.04,-1.591,0.883,0.127
ffee,299.04,19,1.812,91,12,299.04,-1.55,0.86,0.377
ffee,299.04,20,0.74,71,-11,299.04,-0.635,0.353,-0.141
ffee,299.04,21,1.54,75,-3,299.04,-1.345,0.747,-0.081
ffee,299.04,22,1.688,65,5,299.04,-1.47,0.816,0.147
ffee,299.04,23,2.836,78,13,299.04,-2.416,1.341,0.638
ffee,299.04,24,0.74,76,-10,299.04,-0.637,0.354,-0.128
ffee,299.04,25,1.56,73,-2,299.04,-1.363,0.757,-0.054
ffee,299.04,26,1.672,75,6,299.04,-1.454,0.807,0.175
ffee,299.04,27,2.852,77,14,299.04,-2.419,1.343,0.69
ffee,299.04,28,0.768,76,-9,299.04,-0.663,0.368,-0.12
ffee,299.04,29,1.58,66,-1,299.04,-1.381,0.767,-0.028
ffee,299.04,30,1.66,75,7,299.04,-1.44,0.8,0.202
ffee,299.04,31,2.868,76,15,299.04,-2.422,1.345,0.742
ffee,299.22,0,0.684,33,-16,299.22,-0.574,0.321,-0.189
ffee,299.22,1,0.736,73,-8,299.22,-0.636,0.356,-0.102
ffee,299.22,2,1.608,76,0,299.22,-1.403,0.785,0.0
ffee,299.22,3,1.672,75,8,299.22,-1.445,0.808,0.233
ffee,299.22,4,0.756,4,-15,299.22,-0.637,0.356,-0.196
ffee,299.22,5,0.8,88,-7,299.22,-0.693,0.388,-0.097
ffee,299.22,6,1.836,45,1,299.22,-1.602,0.896,0.032
ffee,299.22,7,1.664,75,9,299.22,-1.434,0.802,0.26
ffee,299.22,8,0.82,16,-14,299.22,-0.694,0.388,-0.198
ffee,299.22,9,1.58,75,-6,299.22,-1.371,0.767,-0.165
ffee,299.22,10,1.896,38,2,299.22,-1.654,0.925,0.066
ffee,299.22,11,1.676,77,10,299.22,-1.441,0.806,0.291
ffee,299.22,12,0.836,24,-13,299.22,-0.711,0.398,-0.188
ffee,299.22,13,1.556,74,-5,299.22,-1.353,0.757,-0.136
ffee,299.22,14,1.912,32,3,299.22,-1.666,0.932,0.1
ffee,299.22,15,1.684,76,11,299.22,-1.443,0.807,0.321
ffee,299.22,16,0.0,2,-12,299.22,-0.0,0.0,-0.0
ffee,299.22,17,1.544,75,-4,299.22,-1.344,0.752,-0.108
ffee,299.22,18,0.0,0,4,299.22,-0.0,0.0,0.0
ffee,299.22,19,1.804,84,12,299.22,-1.54,0.861,0.375
ffee,299.22,20,0.74,69,-11,299.22,-0.634,0.355,-0.141
ffee,299.22,21,1.544,75,-3,299.22,-1.346,0.753,-0.081
ffee,299.22,22,1.68,75,5,299.22,-1.461,0.817,0.146
ffee,299.22,23,2.84,78,13,299.22,-2.415,1.351,0.639
ffee,299.22,24,0.74,76,-10,299.22,-0.636,0.356,-0.128
ffee,299.22,25,1.556,75,-2,299.22,-1.357,0.759,-0.054
ffee,299.22,26,1.676,75,6,299.22,-1.455,0.814,0.175
ffee,299.22,27,2.848,77,14,299.22,-2.412,1.349,0.689
ffee,299.22,28,0.768,76,-9,299.22,-0.662,0.37,-0.12
ffee,299.22,29,1.584,65,-1,299.22,-1.382,0.773,-0.028
ffee,299.22,30,1.656,75,7,299.22,-1.435,0.802,0.202
ffee,299.22,31,2.868,76,15,299.22,-2.418,1.352,0.742
ffee,299.4,0,0.676,42,-16,299.4,-0.566,0.319,-0.186
ffee,299.4,1,0.744,76,-8,299.4,-0.642,0.362,-0.104
ffee,299.4,2,0.0,0,0,299.4,-0.0,0.0,0.0
ffee,299.4,3,1.668,75,8,299.4,-1.439,0.811,0.232
ffee,299.4,4,0.756,11,-15,299.4,-0.636,0.358,-0.196
ffee,299.4,5,0.816,88,-7,299.4,-0.706,0.398,-0.099
ffee,299.4,6,1.848,33,1,299.4,-1.61,0.907,0.032
ffee,299.4,7,1.66,75,9,299.4,-1.428,0.805,0.26
ffee,299.4,8,0.828,4,-14,299.4,-0.7,0.394,-0.2
ffee,299.4,9,1.58,75,-6,299.4,-1.369,0.771,-0.165
ffee,299.4,10,1.9,35,2,299.4,-1.654,0.932,0.066
ffee,299.4,11,1.676,76,10,299.4,-1.438,0.81,0.291
ffee,299.4,12,0.848,5,-13,299.4,-0.72,0.406,-0.191
ffee,299.4,13,1.556,75,-5,299.4,-1.35,0.761,-0.136
ffee,299.4,14,1.892,54,3,299.4,-1.646,0.928,0.099
ffee,299.4,15,1.676,76,11,299.4,-1.433,0.808,0.32
ffee,299.4,16,0.952,3,-12,299.4,-0.811,0.457,-0.198
ffee,299.4,17,1.544,75,-4,299.4,-1.342,0.756,-0.108
ffee,299.4,18,1.888,77,4,299.4,-1.641,0.925,0.132
ffee,299.4,19,1.776,74,12,299.4,-1.513,0.853,0.369
ffee,299.4,20,0.748,58,-11,299.4,-0.64,0.36,-0.143
ffee,299.4,21,1.536,75,-3,299.4,-1.336,0.753,-0.08
ffee,299.4,22,1.684,68,5,299.4,-1.462,0.824,0.147
ffee,299.4,23,2.844,78,13,299.4,-2.414,1.36,0.64
ffee,299.4,24,0.736,76,-10,299.4,-0.631,0.356,-0.128
ffee,299.4,25,1.568,72,-2,299.4,-1.365,0.769,-0.055
ffee,299.4,26,1.672,75,6,299.4,-1.449,0.816,0.175
ffee,299.4,27,2.856,77,14,299.4,-2.414,1.36,0.691
ffee,299.4,28,0.764,76,-9,299.4,-0.657,0.37,-0.12
ffee,299.4,29,1.584,68,-1,299.4,-1.38,0.777,-0.028
ffee,299.4,30,1.656,75,7,299.4,-1.432,0.807,0.202
ffee,299.4,31,2.872,76,15,299.4,-2.417,1.362,0.743
ffee,299.58,0,0.688,32,-16,299.58,-0.575,0.326,-0.19
ffee,299.58,1,0.748,76,-8,299.58,-0.644,0.366,-0.104
ffee,299.58,2,0.0,0,0,299.58,-0.0,0.0,0.0
ffee,299.58,3,1.668,75,8,299.58,-1.436,0.815,0.232
ffee,299.58,4,0.756,10,-15,299.58,-0.635,0.36,-0.196
ffee,299.58,5,0.0,0,-7,299.58,-0.0,0.0,-0.0
ffee,299.58,6,1.824,38,1,299.58,-1.586,0.9,0.032
ffee,299.58,7,1.66,75,9,299.58,-1.426,0.809,0.26
ffee,299.58,8,0.824,33,-14,299.58,-0.695,0.395,-0.199
ffee,299.58,9,1.576,74,-6,299.58,-1.363,0.774,-0.165
ffee,299.58,10,1.88,38,2,299.58,-1.634,0.927,0.066
ffee,299.58,11,1.676,76,10,299.58,-1.435,0.815,0.291
ffee,299.58,12,0.86,4,-13,299.58,-0.729,0.414,-0.193
ffee,299.58,13,1.552,76,-5,299.58,-1.345,0.763,-0.135
ffee,299.58,14,1.896,29,3,299.58,-1.647,0.935,0.099
ffee,299.58,15,1.68,75,11,299.58,-1.434,0.814,0.321
ffee,299.58,16,0.956,3,-12,299.58,-0.813,0.462,-0.199
ffee,299.58,17,1.536,76,-4,299.58,-1.333,0.756,-0.107
ffee,299.58,18,1.9,57,4,299.58,-1.648,0.936,0.133
ffee,299.58,19,1.72,70,12,299.58,-1.463,0.831,0.358
ffee,299.58,20,0.752,69,-11,299.58,-0.642,0.364,-0.143
ffee,299.58,21,1.54,75,-3,299.58,-1.337,0.759,-0.081
ffee,299.58,22,1.688,70,5,299.58,-1.462,0.83,0.147
ffee,299.58,23,2.844,78,13,299.58,-2.41,1.368,0.64
ffee,299.58,24,0.74,76,-10,299.58,-0.634,0.36,-0.128
ffee,299.58,25,1.552,72,-2,299.58,-1.349,0.766,-0.054
ffee,299.58,26,1.676,75,6,299.58,-1.45,0.823,0.175
ffee,299.58,27,2.852,77,14,299.58,-2.407,1.366,0.69
ffee,299.58,28,0.76,74,-9,299.58,-0.653,0.371,-0.119
ffee,299.58,29,1.588,62,-1,299.58,-1.381,0.784,-0.028
ffee,299.58,30,1.652,75,7,299.58,-1.426,0.809,0.201
ffee,299.58,31,2.868,76,15,299.58,-2.409,1.368,0.742
ffee,299.76,0,0.68,51,-16,299.76,-0.567,0.324,-0.187
ffee,299.76,1,0.756,75,-8,299.76,-0.65,0.372,-0.105
ffee,299.76,2,1.72,77,0,299.76,-1.493,0.854,0.0
ffee,299.76,3,1.668,75,8,299.76,-1.434,0.82,0.232
ffee,299.76,4,0.752,16,-15,299.76,-0.631,0.361,-0.195
ffee,299.76,5,0.0,0,-7,299.76,-0.0,0.0,-0.0
ffee,299.76,6,1.824,41,1,299.76,-1.583,0.905,0.032
ffee,299.76,7,1.66,75,9,299.76,-1.423,0.814,0.26
ffee,299.76,8,0.836,32,-14,299.76,-0.704,0.403,-0.202
ffee,299.76,9,1.576,74,-6,299.76,-1.361,0.778,-0.165
ffee,299.76,10,1.86,41,2,299.76,-1.614,0.923,0.065
ffee,299.76,11,1.676,76,10,299.76,-1.433,0.819,0.291
ffee,299.76,12,0.868,4,-13,299.76,-0.734,0.42,-0.195
ffee,299.76,13,1.548,75,-5,299.76,-1.339,0.765,-0.135
ffee,299.76,14,1.884,27,3,299.76,-1.633,0.934,0.099
ffee,299.76,15,1.672,76,11,299.76,-1.425,0.815,0.319
ffee,299.76,16,0.936,3,-12,299.76,-0.795,0.454,-0.195
ffee,299.76,17,1.532,75,-4,299.76,-1.327,0.759,-0.107
ffee,299.76,18,1.892,55,4,299.76,-1.638,0.937,0.132
ffee,299.76,19,1.716,58,12,299.76,-1.457,0.833,0.357
ffee,299.76,20,0.756,75,-11,299.76,-0.644,0.368,-0.144
ffee,299.76,21,1.532,75,-3,299.76,-1.328,0.759,-0.08
ffee,299.76,22,1.692,68,5,299.76,-1.463,0.837,0.147
ffee,299.76,23,2.848,78,13,299.76,-2.409,1.377,0.641
ffee,299.76,24,0.74,76,-10,299.76,-0.633,0.362,-0.128
ffee,299.76,25,1.548,73,-2,299.76,-1.343,0.768,-0.054
ffee,299.76,26,1.672,75,6,299.76,-1.444,0.825,0.175
ffee,299.76,27,2.856,77,14,299.76,-2.406,1.376,0.691
ffee,299.76,28,0.76,76,-9,299.76,-0.652,0.373,-0.119
ffee,299.76,29,1.588,59,-1,299.76,-1.378,0.788,-0.028
ffee,299.76,30,1.656,75,7,299.76,-1.427,0.816,0.202
ffee,299.76,31,2.868,76,15,299.76,-2.405,1.375,0.742
ffee,173.29,0,3.58,42,-16,173.29,0.402,-3.418,-0.987
ffee,173.29,1,4.612,76,-8,173.29,0.534,-4.536,-0.642
ffee,173.29,2,3.78,71,0,173.29,0.442,-3.754,0.0
ffee,173.29,3,3.932,77,8,173.29,0.455,-3.867,0.547
ffee,173.29,4,3.784,66,-15,173.29,0.427,-3.63,-0.979
ffee,173.29,5,4.628,82,-7,173.29,0.537,-4.562,-0.564
ffee,173.29,6,3.808,69,1,173.29,0.445,-3.781,0.066
ffee,173.29,7,3.952,76,9,173.29,0.456,-3.877,0.618
ffee,173.29,8,4.048,71,-14,173.29,0.459,-3.901,-0.979
ffee,173.29,9,4.6,82,-6,173.29,0.535,-4.543,-0.481
ffee,173.29,10,3.816,72,2,173.29,0.446,-3.788,0.133
ffee,173.29,11,3.984,76,10,173.29,0.458,-3.897,0.692
ffee,173.29,12,4.344,33,-13,173.29,0.495,-4.204,-0.977
ffee,173.29,13,4.592,85,-5,173.29,0.535,-4.543,-0.4
ffee,173.29,14,3.824,68,3,173.29,0.446,-3.793,0.2
ffee,173.29,15,3.992,46,11,173.29,0.458,-3.892,0.762
ffee,173.29,16,4.648,57,-12,173.29,0.531,-4.515,-0.966
ffee,173.29,17,4.576,84,-4,173.29,0.533,-4.534,-0.319
ffee,173.29,18,3.844,68,4,173.29,0.448,-3.808,0.268
ffee,173.29,19,4.668,80,12,173.29,0.534,-4.535,0.971
ffee,173.29,20,4.668,84,-11,173.29,0.535,-4.551,-0.891
ffee,173.29,21,3.748,72,-3,173.29,0.437,-3.717,-0.196
ffee,173.29,22,3.88,65,5,173.29,0.452,-3.839,0.338
ffee,173.29,23,4.688,80,13,173.29,0.534,-4.537,1.055
ffee,173.29,24,4.648,82,-10,173.29,0.535,-4.546,-0.807
ffee,173.29,25,3.768,72,-2,173.29,0.44,-3.74,-0.132
ffee,173.29,26,3.884,73,6,173.29,0.451,-3.836,0.406
ffee,173.29,27,4.712,78,14,173.29,0.534,-4.541,1.14
ffee,173.29,28,4.628,82,-9,173.29,0.534,-4.54,-0.724
ffee,173.29,29,3.772,73,-1,173.29,0.441,-3.746,-0.066
ffee,173.29,30,3.916,73,7,173.29,0.454,-3.86,0.477
ffee,173.29,31,4.716,77,15,173.29,0.532,-4.524,1.221
ffee,173.47,0,3.58,59,-16,173.47,0.391,-3.419,-0.987
ffee,173.47,1,4.624,82,-8,173.47,0.521,-4.549,-0.644
ffee,173.47,2,3.784,73,0,173.47,0.43,-3.759,0.0
ffee,173.47,3,3.936,76,8,173.47,0.443,-3.872,0.548
ffee,173.47,4,3.8,77,-15,173.47,0.417,-3.647,-0.984
ffee,173.47,5,4.616,82,-7,173.47,0.521,-4.552,-0.563
ffee,173.47,6,3.808,68,1,173.47,0.433,-3.783,0.066
ffee,173.47,7,3.96,77,9,173.47,0.445,-3.886,0.619
ffee,173.47,8,4.048,76,-14,173.47,0.447,-3.902,-0.979
ffee,173.47,9,4.608,82,-6,173.47,0.521,-4.553,-0.482
ffee,173.47,10,3.816,73,2,173.47,0.434,-3.789,0.133
ffee,173.47,11,3.988,76,10,173.47,0.447,-3.902,0.693
ffee,173.47,12,4.344,34,-13,173.47,0.481,-4.205,-0.977
ffee,173.47,13,4.592,83,-5,173.47,0.52,-4.545,-0.4
ffee,173.47,14,3.836,68,3,173.47,0.436,-3.806,0.201
ffee,173.47,15,3.988,48,11,173.47,0.445,-3.889,0.761
ffee,173.47,16,4.648,64,-12,173.47,0.517,-4.517,-0.966
ffee,173.47,17,4.568,83,-4,173.47,0.518,-4.527,-0.319
ffee,173.47,18,3.848,66,4,173.47,0.437,-3.814,0.268
ffee,173.47,19,4.66,80,12,173.47,0.518,-4.529,0.969
ffee,173.47,20,4.656,82,-11,173.47,0.52,-4.541,-0.888
ffee,173.47,21,3.744,73,-3,173.47,0.425,-3.715,-0.196
ffee,173.47,22,3.872,66,5,173.47,0.439,-3.832,0.337
ffee,173.47,23,4.684,78,13,173.47,0.519,-4.534,1.054
ffee,173.47,24,4.64,80,-10,173.47,0.52,-4.54,-0.806
ffee,173.47,25,3.768,72,-2,173.47,0.428,-3.741,-0.132
ffee,173.47,26,3.9,71,6,173.47,0.441,-3.853,0.408
ffee,173.47,27,4.7,78,14,173.47,0.519,-4.531,1.137
ffee,173.47,28,4.632,80,-9,173.47,0.52,-4.545,-0.725
ffee,173.47,29,3.776,72,-1,173.47,0.429,-3.751,-0.066
ffee,173.47,30,3.916,74,7,173.47,0.442,-3.862,0.477
ffee,173.47,31,4.708,77,15,173.47,0.517,-4.518,1.219
ffee,173.65,0,3.584,64,-16,173.65,0.381,-3.424,-0.988
ffee,173.65,1,4.608,81,-8,173.65,0.505,-4.535,-0.641
ffee,173.65,2,3.784,70,0,173.65,0.419,-3.761,0.0
ffee,173.65,3,3.936,76,8,173.65,0.431,-3.874,0.548
ffee,173.65,4,3.792,78,-15,173.65,0.405,-3.64,-0.981
ffee,173.65,5,4.604,82,-7,173.65,0.505,-4.542,-0.561
ffee,173.65,6,3.812,70,1,173.65,0.422,-3.788,0.067
ffee,173.65,7,3.96,77,9,173.65,0.433,-3.887,0.619
ffee,173.65,8,4.048,76,-14,173.65,0.434,-3.904,-0.979
ffee,173.65,9,4.58,80,-6,173.65,0.504,-4.527,-0.479
ffee,173.65,10,3.816,73,2,173.65,0.422,-3.79,0.133
ffee,173.65,11,3.988,76,10,173.65,0.434,-3.903,0.693
ffee,173.65,12,4.344,40,-13,173.65,0.468,-4.207,-0.977
ffee,173.65,13,4.588,82,-5,173.65,0.506,-4.543,-0.4
ffee,173.65,14,3.832,67,3,173.65,0.423,-3.803,0.201
ffee,173.65,15,4.0,48,11,173.65,0.434,-3.902,0.763
ffee,173.65,16,4.648,62,-12,173.65,0.503,-4.519,-0.966
ffee,173.65,17,4.564,82,-4,173.65,0.504,-4.525,-0.318
ffee,173.65,18,3.852,68,4,173.65,0.425,-3.819,0.269
ffee,173.65,19,4.648,77,12,173.65,0.503,-4.519,0.966
ffee,173.65,20,4.644,80,-11,173.65,0.504,-4.531,-0.886
ffee,173.65,21,3.752,71,-3,173.65,0.414,-3.724,-0.196
ffee,173.65,22,3.884,67,5,173.65,0.428,-3.845,0.339
ffee,173.65,23,4.672,78,13,173.65,0.503,-4.524,1.051
ffee,173.65,24,4.616,79,-10,173.65,0.503,-4.518,-0.802
ffee,173.65,25,3.768,72,-2,173.65,0.416,-3.743,-0.132
ffee,173.65,26,3.896,75,6,173.65,0.429,-3.851,0.407
ffee,173.65,27,4.688,76,14,173.65,0.503,-4.521,1.134
ffee,173.65,28,4.62,80,-9,173.65,0.505,-4.535,-0.723
ffee,173.65,29,3.776,71,-1,173.65,0.418,-3.752,-0.066
ffee,173.65,30,3.924,74,7,173.65,0.431,-3.871,0.478
ffee,173.65,31,4.704,76,15,173.65,0.503,-4.516,1.217
ffee,173.84,0,3.588,58,-16,173.84,0.37,-3.429,-0.989
ffee,173.84,1,4.62,79,-8,173.84,0.491,-4.549,-0.643
ffee,173.84,2,3.792,71,0,173.84,0.407,-3.77,0.0
ffee,173.84,3,3.944,76,8,173.84,0.419,-3.883,0.549
ffee,173.84,4,3.8,78,-15,173.84,0.394,-3.649,-0.984
ffee,173.84,5,4.592,82,-7,173.84,0.489,-4.531,-0.56
ffee,173.84,6,3.812,68,1,173.84,0.409,-3.789,0.067
ffee,173.84,7,3.964,77,9,173.84,0.42,-3.893,0.62
ffee,173.84,8,4.048,72,-14,173.84,0.421,-3.905,-0.979
ffee,173.84,9,4.572,81,-6,173.84,0.488,-4.521,-0.478
ffee,173.84,10,3.816,72,2,173.84,0.409,-3.792,0.133
ffee,173.84,11,3.988,76,10,173.84,0.421,-3.905,0.693
ffee,173.84,12,4.34,41,-13,173.84,0.454,-4.204,-0.976
ffee,173.84,13,4.576,83,-5,173.84,0.489,-4.532,-0.399
ffee,173.84,14,3.844,70,3,173.84,0.412,-3.817,0.201
ffee,173.84,15,3.996,50,11,173.84,0.421,-3.9,0.762
ffee,173.84,16,4.648,57,-12,173.84,0.488,-4.52,-0.966
ffee,173.84,17,4.552,82,-4,173.84,0.487,-4.515,-0.318
ffee,173.84,18,3.852,67,4,173.84,0.412,-3.82,0.269
ffee,173.84,19,4.644,81,12,173.84,0.487,-4.516,0.966
ffee,173.84,20,4.648,81,-11,173.84,0.49,-4.536,-0.887
ffee,173.84,21,3.752,74,-3,173.84,0.402,-3.725,-0.196
ffee,173.84,22,3.888,67,5,173.84,0.416,-3.851,0.339
ffee,173.84,23,4.668,79,13,173.84,0.488,-4.522,1.05
ffee,173.84,24,4.62,79,-10,173.84,0.488,-4.524,-0.802
ffee,173.84,25,3.768,72,-2,173.84,0.404,-3.744,-0.132
ffee,173.84,26,3.908,66,6,173.84,0.417,-3.864,0.408
ffee,173.84,27,4.676,79,14,173.84,0.487,-4.511,1.131
ffee,173.84,28,4.612,78,-9,173.84,0.489,-4.529,-0.721
ffee,173.84,29,3.776,71,-1,173.84,0.405,-3.754,-0.066
ffee,173.84,30,3.924,74,7,173.84,0.418,-3.872,0.478
ffee,173.84,31,4.696,78,15,173.84,0.487,-4.51,1.215
ffee,174.02,0,3.584,68,-16,174.02,0.359,-3.426,-0.988
ffee,174.02,1,4.584,79,-8,174.02,0.473,-4.515,-0.638
ffee,174.02,2,3.796,69,0,174.02,0.395,-3.775,0.0
ffee,174.02,3,3.944,76,8,174.02,0.407,-3.884,0.549
ffee,174.02,4,3.792,75,-15,174.02,0.382,-3.643,-0.981
ffee,174.02,5,4.588,82,-7,174.02,0.474,-4.529,-0.559
ffee,174.02,6,3.816,70,1,174.02,0.397,-3.795,0.067
ffee,174.02,7,3.968,77,9,174.02,0.408,-3.898,0.621
ffee,174.02,8,4.048,75,-14,174.02,0.409,-3.906,-0.979
ffee,174.02,9,4.568,81,-6,174.02,0.473,-4.518,-0.477
ffee,174.02,10,3.828,73,2,174.02,0.399,-3.805,0.134
ffee,174.02,11,3.996,76,10,174.02,0.41,-3.914,0.694
ffee,174.02,12,4.344,40,-13,174.02,0.441,-4.21,-0.977
ffee,174.02,13,4.568,83,-5,174.02,0.474,-4.526,-0.398
ffee,174.02,14,3.84,68,3,174.02,0.4,-3.814,0.201
ffee,174.02,15,4.004,50,11,174.02,0.409,-3.909,0.764
ffee,174.02,16,4.636,59,-12,174.02,0.472,-4.51,-0.964
ffee,174.02,17,4.552,82,-4,174.02,0.473,-4.516,-0.318
ffee,174.02,18,3.856,67,4,174.02,0.401,-3.826,0.269
ffee,174.02,19,4.632,80,12,174.02,0.472,-4.506,0.963
ffee,174.02,20,4.632,81,-11,174.02,0.474,-4.522,-0.884
ffee,174.02,21,3.756,72,-3,174.02,0.391,-3.73,-0.197
ffee,174.02,22,3.888,67,5,174.02,0.404,-3.852,0.339
ffee,174.02,23,4.656,79,13,174.02,0.473,-4.512,1.047
ffee,174.02,24,4.612,81,-10,174.02,0.473,-4.517,-0.801
ffee,174.02,25,3.776,72,-2,174.02,0.393,-3.753,-0.132
ffee,174.02,26,3.9,71,6,174.02,0.404,-3.858,0.408
ffee,174.02,27,4.676,78,14,174.02,0.473,-4.512,1.131
ffee,174.02,28,4.6,80,-9,174.02,0.473,-4.519,-0.72
ffee,174.02,29,3.784,71,-1,174.02,0.394,-3.763,-0.066
ffee,174.02,30,3.932,73,7,174.02,0.407,-3.881,0.479
ffee,174.02,31,4.692,77,15,174.02,0.472,-4.507,1.214
ffee,174.2,0,3.588,60,-16,174.2,0.349,-3.431,-0.989
ffee,174.2,1,4.596,80,-8,174.2,0.46,-4.528,-0.64
ffee,174.2,2,3.796,72,0,174.2,0.384,-3.777,0.0
ffee,174.2,3,3.952,76,8,174.2,0.395,-3.894,0.55
ffee,174.2,4,3.796,78,-15,174.2,0.371,-3.648,-0.982
ffee,174.2,5,4.584,82,-7,174.2,0.46,-4.527,-0.559
ffee,174.2,6,3.824,69,1,174.2,0.386,-3.804,0.067
ffee,174.2,7,3.968,77,9,174.2,0.396,-3.899,0.621
ffee,174.2,8,4.048,76,-14,174.2,0.397,-3.908,-0.979
ffee,174.2,9,4.568,81,-6,174.2,0.459,-4.52,-0.477
ffee,174.2,10,3.824,72,2,174.2,0.386,-3.802,0.133
ffee,174.2,11,3.992,77,10,174.2,0.397,-3.911,0.693
ffee,174.2,12,4.34,41,-13,174.2,0.427,-4.207,-0.976
ffee,174.2,13,4.56,82,-5,174.2,0.459,-4.519,-0.397
ffee,174.2,14,3.844,68,3,174.2,0.388,-3.819,0.201
ffee,174.2,15,4.004,52,11,174.2,0.397,-3.91,0.764
ffee,174.2,16,4.624,58,-12,174.2,0.457,-4.5,-0.961
ffee,174.2,17,4.544,82,-4,174.2,0.458,-4.51,-0.317
ffee,174.2,18,3.864,67,4,174.2,0.39,-3.835,0.27
ffee,174.2,19,4.624,80,12,174.2,0.457,-4.5,0.961
ffee,174.2,20,4.628,81,-11,174.2,0.459,-4.52,-0.883
ffee,174.2,21,3.76,73,-3,174.2,0.379,-3.736,-0.197
ffee,174.2,22,3.876,66,5,174.2,0.39,-3.841,0.338
ffee,174.2,23,4.652,78,13,174.2,0.458,-4.51,1.046
ffee,174.2,24,4.608,80,-10,174.2,0.459,-4.515,-0.8
ffee,174.2,25,3.772,73,-2,174.2,0.381,-3.75,-0.132
ffee,174.2,26,3.92,67,6,174.2,0.394,-3.879,0.41
ffee,174.2,27,4.664,78,14,174.2,0.457,-4.502,1.128
ffee,174.2,28,4.588,80,-9,174.2,0.458,-4.508,-0.718
ffee,174.2,29,3.78,70,-1,174.2,0.382,-3.76,-0.066
ffee,174.2,30,3.932,75,7,174.2,0.394,-3.883,0.479
ffee,174.2,31,4.68,77,15,174.2,0.457,-4.497,1.211
ffee,174.38,0,3.592,58,-16,174.38,0.338,-3.436,-0.99
ffee,174.38,1,4.58,80,-8,174.38,0.444,-4.514,-0.637
ffee,174.38,2,3.8,69,0,174.38,0.372,-3.782,0.0
ffee,174.38,3,3.952,76,8,174.38,0.383,-3.895,0.55
ffee,174.38,4,3.796,78,-15,174.38,0.359,-3.649,-0.982
ffee,174.38,5,4.576,82,-7,174.38,0.445,-4.52,-0.558
ffee,174.38,6,3.82,70,1,174.38,0.374,-3.801,0.067
ffee,174.38,7,3.972,77,9,174.38,0.384,-3.904,0.621
ffee,174.38,8,4.044,75,-14,174.38,0.384,-3.905,-0.978
ffee,174.38,9,4.556,80,-6,174.38,0.444,-4.509,-0.476
ffee,174.38,10,3.832,70,2,174.38,0.375,-3.811,0.134
ffee,174.38,11,4.004,77,10,174.38,0.386,-3.924,0.695
ffee,174.38,12,4.336,40,-13,174.38,0.414,-4.205,-0.975
ffee,174.38,13,4.552,82,-5,174.38,0.444,-4.513,-0.397
ffee,174.38,14,3.844,67,3,174.38,0.376,-3.82,0.201
ffee,174.38,15,4.016,52,11,174.38,0.386,-3.923,0.766
ffee,174.38,16,4.616,58,-12,174.38,0.442,-4.493,-0.96
ffee,174.38,17,4.532,82,-4,174.38,0.443,-4.499,-0.316
ffee,174.38,18,3.86,68,4,174.38,0.377,-3.832,0.269
ffee,174.38,19,4.616,80,12,174.38,0.442,-4.493,0.96
ffee,174.38,20,4.616,80,-11,174.38,0.444,-4.509,-0.881
ffee,174.38,21,3.76,73,-3,174.38,0.368,-3.737,-0.197
ffee,174.38,22,3.9,65,5,174.38,0.38,-3.866,0.34
ffee,174.38,23,4.644,79,13,174.38,0.443,-4.503,1.045
ffee,174.38,24,4.596,80,-10,174.38,0.443,-4.504,-0.798
ffee,174.38,25,3.776,73,-2,174.38,0.37,-3.756,-0.132
ffee,174.38,26,3.908,71,6,174.38,0.381,-3.868,0.408
ffee,174.38,27,4.656,78,14,174.38,0.442,-4.496,1.126
ffee,174.38,28,4.584,80,-9,174.38,0.443,-4.506,-0.717
ffee,174.38,29,3.788,73,-1,174.38,0.371,-3.769,-0.066
ffee,174.38,30,3.936,72,7,174.38,0.383,-3.888,0.48
ffee,174.38,31,4.68,77,15,174.38,0.443,-4.499,1.211
ffee,174.56,0,3.584,59,-16,174.56,0.327,-3.43,-0.988
ffee,174.56,1,4.56,80,-8,174.56,0.428,-4.495,-0.635
ffee,174.56,2,3.8,73,0,174.56,0.36,-3.783,0.0
ffee,174.56,3,3.96,76,8,174.56,0.372,-3.904,0.551
ffee,174.56,4,3.796,78,-15,174.56,0.348,-3.65,-0.982
ffee,174.56,5,4.568,81,-7,174.56,0.43,-4.514,-0.557
ffee,174.56,6,3.828,68,1,174.56,0.363,-3.81,0.067
ffee,174.56,7,3.976,77,9,174.56,0.372,-3.909,0.622
ffee,174.56,8,4.044,73,-14,174.56,0.372,-3.906,-0.978
ffee,174.56,9,4.548,80,-6,174.56,0.429,-4.503,-0.475
ffee,174.56,10,3.832,72,2,174.56,0.363,-3.812,0.134
ffee,174.56,11,3.992,76,10,174.56,0.373,-3.914,0.693
ffee,174.56,12,4.336,40,-13,174.56,0.401,-4.206,-0.975
ffee,174.56,13,4.544,82,-5,174.56,0.429,-4.506,-0.396
ffee,174.56,14,3.856,67,3,174.56,0.365,-3.833,0.202
ffee,174.56,15,4.016,53,11,174.56,0.374,-3.924,0.766
ffee,174.56,16,4.608,55,-12,174.56,0.427,-4.487,-0.958
ffee,174.56,17,4.528,82,-4,174.56,0.428,-4.497,-0.316
ffee,174.56,18,3.868,67,4,174.56,0.366,-3.841,0.27
ffee,174.56,19,4.608,80,12,174.56,0.427,-4.487,0.958
ffee,174.56,20,4.616,80,-11,174.56,0.43,-4.511,-0.881
